8788 24 061287  MELOOL     44 NA      NA NA      NA NA   1640 NA          NA NA      NA  
8788 24 061287  MELPER    534 NA      NA NA      NA NA   3828 NA          NA NA      NA  
8788 24 061287  MELSYD   2523 NA      NA NA      NA NA  23475 NA          NA NA      NA  
8788 24 061287  SYDADL    405 NA      NA NA      NA NA   3972 NA          NA NA      NA  
8788 24 061287  SYDBNE   1170 NA      NA NA      NA NA  13587 NA          NA NA      NA  
8788 24 061287  SYDOOL    207 NA      NA NA      NA NA   3452 NA          NA NA      NA  
8788 24 061287  SYDPER    377 NA      NA NA      NA NA   2091 NA          NA NA      NA  
8788 25 131287       NA   7652 NA      NA NA  59684 NA 108842 NA  121330020 NA      NA  
8788 25 131287  ADLPER    173 NA      NA NA      NA NA   2584 NA          NA NA      NA  
8788 25 131287  MELADL    508 NA      NA NA      NA NA   6965 NA          NA NA      NA  
8788 25 131287  MELBNE    214 NA      NA NA      NA NA   3934 NA          NA NA      NA  
8788 25 131287  MELOOL     36 NA      NA NA      NA NA   1841 NA          NA NA      NA  
8788 25 131287  MELPER    402 NA      NA NA      NA NA   4526 NA          NA NA      NA  
8788 25 131287  MELSYD   2260 NA      NA NA      NA NA  22377 NA          NA NA      NA  
8788 25 131287  SYDADL    326 NA      NA NA      NA NA   4445 NA          NA NA      NA  
8788 25 131287  SYDBNE    952 NA      NA NA      NA NA  13145 NA          NA NA      NA  
8788 25 131287  SYDOOL    195 NA      NA NA      NA NA   3508 NA          NA NA      NA  
8788 25 131287  SYDPER    438 NA      NA NA      NA NA   3273 NA          NA NA      NA  
8788 26 201287       NA   4184 NA      NA NA  47158 NA 109163 NA  121726800 NA      NA  
8788 26 201287  ADLPER     64 NA      NA NA      NA NA   2611 NA          NA NA      NA  
8788 26 201287  MELADL    255 NA      NA NA      NA NA   6528 NA          NA NA      NA  
8788 26 201287  MELBNE    145 NA      NA NA      NA NA   4741 NA          NA NA      NA  
8788 26 201287  MELOOL     54 NA      NA NA      NA NA   4072 NA          NA NA      NA  
8788 26 201287  MELPER    167 NA      NA NA      NA NA   4722 NA          NA NA      NA  
8788 26 201287  MELSYD   1117 NA      NA NA      NA NA  16606 NA          NA NA      NA  
8788 26 201287  SYDADL    216 NA      NA NA      NA NA   4043 NA          NA NA      NA  
8788 26 201287  SYDBNE    522 NA      NA NA      NA NA  12886 NA          NA NA      NA  
8788 26 201287  SYDOOL    221 NA      NA NA      NA NA   4595 NA          NA NA      NA  
8788 26 201287  SYDPER    172 NA      NA NA      NA NA   3368 NA          NA NA      NA  
8788 27 271287       NA   2885 NA      NA NA  34688 NA 103310 NA  114117600 NA      NA  
8788 27 271287  ADLPER     38 NA      NA NA      NA NA   2245 NA          NA NA      NA  
8788 27 271287  MELADL    157 NA      NA NA      NA NA   5597 NA          NA NA      NA  
8788 27 271287  MELBNE    109 NA      NA NA      NA NA   4661 NA          NA NA      NA  
8788 27 271287  MELOOL     52 NA      NA NA      NA NA   3857 NA          NA NA      NA  
8788 27 271287  MELPER    110 NA      NA NA      NA NA   4122 NA          NA NA      NA  
8788 27 271287  MELSYD    590 NA      NA NA      NA NA  13987 NA          NA NA      NA  
8788 27 271287  SYDADL     91 NA      NA NA      NA NA   3678 NA          NA NA      NA  
8788 27 271287  SYDBNE    395 NA      NA NA      NA NA  12729 NA          NA NA      NA  
8788 27 271287  SYDOOL    242 NA      NA NA      NA NA   5754 NA          NA NA      NA  
8788 27 271287  SYDPER    127 NA      NA NA      NA NA   3167 NA          NA NA      NA  
8788 28 030188       NA   4229 NA      NA NA  43447 NA 114856 NA  129098340 NA      NA  
8788 28 030188  ADLPER     67 NA      NA NA      NA NA   2753 NA          NA NA      NA  
8788 28 030188  MELADL    203 NA      NA NA      NA NA   6180 NA          NA NA      NA  
8788 28 030188  MELBNE    126 NA      NA NA      NA NA   4906 NA          NA NA      NA  
8788 28 030188  MELOOL     71 NA      NA NA      NA NA   3307 NA          NA NA      NA  
8788 28 030188  MELPER    157 NA      NA NA      NA NA   4755 NA          NA NA      NA  
8788 28 030188  MELSYD    966 NA      NA NA      NA NA  16251 NA          NA NA      NA  
8788 28 030188  SYDADL    152 NA      NA NA      NA NA   4058 NA          NA NA      NA  
8788 28 030188  SYDBNE    626 NA      NA NA      NA NA  13431 NA          NA NA      NA  
8788 28 030188  SYDOOL    373 NA      NA NA      NA NA   6345 NA          NA NA      NA  
8788 28 030188  SYDPER    241 NA      NA NA      NA NA   4073 NA          NA NA      NA  
8788 29 100188       NA   5337 NA      NA NA  48810 NA 118635 NA  132756060 NA      NA  
8788 29 100188  ADLPER    112 NA      NA NA      NA NA   2666 NA          NA NA      NA  
8788 29 100188  MELADL    292 NA      NA NA      NA NA   7001 NA          NA NA      NA  
8788 29 100188  MELBNE    188 NA      NA NA      NA NA   5327 NA          NA NA      NA  
8788 29 100188  MELOOL     80 NA      NA NA      NA NA   4448 NA          NA NA      NA  
8788 29 100188  MELPER    227 NA      NA NA      NA NA   4595 NA          NA NA      NA  
8788 29 100188  MELSYD   1235 NA      NA NA      NA NA  18439 NA          NA NA      NA  
8788 29 100188  SYDADL    174 NA      NA NA      NA NA   4660 NA          NA NA      NA  
