"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","HHSAV","TOT","PC_HHDI","A","2016",3.69711772979256,
"CZE","HHSAV","TOT","PC_HHDI","A","1995",6.68052741258607,
"CZE","HHSAV","TOT","PC_HHDI","A","1996",6.55406231289867,
"CZE","HHSAV","TOT","PC_HHDI","A","1997",6.92258004982929,
"CZE","HHSAV","TOT","PC_HHDI","A","1998",5.45741640530865,
"CZE","HHSAV","TOT","PC_HHDI","A","1999",4.94289311102709,
"CZE","HHSAV","TOT","PC_HHDI","A","2000",6.03008913970114,
"CZE","HHSAV","TOT","PC_HHDI","A","2001",6.24310209052399,
"CZE","HHSAV","TOT","PC_HHDI","A","2002",6.29620545881364,
"CZE","HHSAV","TOT","PC_HHDI","A","2003",5.69878157024127,
"CZE","HHSAV","TOT","PC_HHDI","A","2004",4.85724714449776,
"CZE","HHSAV","TOT","PC_HHDI","A","2005",6.11495009982439,
"CZE","HHSAV","TOT","PC_HHDI","A","2006",7.8256031425756,
"CZE","HHSAV","TOT","PC_HHDI","A","2007",6.99937273220082,
"CZE","HHSAV","TOT","PC_HHDI","A","2008",6.30461207699526,
"CZE","HHSAV","TOT","PC_HHDI","A","2009",8.53514868618768,
"CZE","HHSAV","TOT","PC_HHDI","A","2010",7.80159843654351,
"CZE","HHSAV","TOT","PC_HHDI","A","2011",6.02617287585812,
"CZE","HHSAV","TOT","PC_HHDI","A","2012",5.98726000747307,
"CZE","HHSAV","TOT","PC_HHDI","A","2013",5.61729045272223,
"CZE","HHSAV","TOT","PC_HHDI","A","2014",6.58831235055741,
"CZE","HHSAV","TOT","PC_HHDI","A","2015",6.84349652704585,
"CZE","HHSAV","TOT","PC_HHDI","A","2016",6.02227397449791,
"DNK","HHSAV","TOT","PC_HHDI","A","1995",-0.711369612350653,
"DNK","HHSAV","TOT","PC_HHDI","A","1996",-2.21361652244421,
"DNK","HHSAV","TOT","PC_HHDI","A","1997",-5.09062401316031,
"DNK","HHSAV","TOT","PC_HHDI","A","1998",-3.51860265535868,
"DNK","HHSAV","TOT","PC_HHDI","A","1999",-7.01429276202366,
"DNK","HHSAV","TOT","PC_HHDI","A","2000",-5.69394234805096,
"DNK","HHSAV","TOT","PC_HHDI","A","2001",0.353706451643008,
"DNK","HHSAV","TOT","PC_HHDI","A","2002",1.41226024194005,
"DNK","HHSAV","TOT","PC_HHDI","A","2003",2.18458283978477,
"DNK","HHSAV","TOT","PC_HHDI","A","2004",-1.9064146898567,
"DNK","HHSAV","TOT","PC_HHDI","A","2005",-4.2727235207528,
"DNK","HHSAV","TOT","PC_HHDI","A","2006",-1.52567575825474,
"DNK","HHSAV","TOT","PC_HHDI","A","2007",-3.0338951750161,
"DNK","HHSAV","TOT","PC_HHDI","A","2008",-4.09924316599746,
"DNK","HHSAV","TOT","PC_HHDI","A","2009",0.65682460998064,
"DNK","HHSAV","TOT","PC_HHDI","A","2010",1.83706415835001,
"DNK","HHSAV","TOT","PC_HHDI","A","2011",0.79963499067298,
"DNK","HHSAV","TOT","PC_HHDI","A","2012",0.122214384216133,
"DNK","HHSAV","TOT","PC_HHDI","A","2013",2.33988684162496,
"DNK","HHSAV","TOT","PC_HHDI","A","2014",-2.89805753605089,
"DNK","HHSAV","TOT","PC_HHDI","A","2015",4.65426368039538,
"DNK","HHSAV","TOT","PC_HHDI","A","2016",5.0111192326857,
"DNK","HHSAV","TOT","PC_HHDI","A","2017",6.01778158841401,
"FIN","HHSAV","TOT","PC_HHDI","A","1995",4.66714768541374,
"FIN","HHSAV","TOT","PC_HHDI","A","1996",1.12617270488259,
"FIN","HHSAV","TOT","PC_HHDI","A","1997",2.78878177037686,
"FIN","HHSAV","TOT","PC_HHDI","A","1998",1.44444073789906,
"FIN","HHSAV","TOT","PC_HHDI","A","1999",3.45880593294279,
"FIN","HHSAV","TOT","PC_HHDI","A","2000",3.02222751566943,
"FIN","HHSAV","TOT","PC_HHDI","A","2001",2.68851438355195,
"FIN","HHSAV","TOT","PC_HHDI","A","2002",2.70823727250536,
"FIN","HHSAV","TOT","PC_HHDI","A","2003",2.26208038926418,
"FIN","HHSAV","TOT","PC_HHDI","A","2004",3.01656516744284,
"FIN","HHSAV","TOT","PC_HHDI","A","2005",0.995175274187112,
"FIN","HHSAV","TOT","PC_HHDI","A","2006",-0.447960905230089,
"FIN","HHSAV","TOT","PC_HHDI","A","2007",-0.365961199294533,
"FIN","HHSAV","TOT","PC_HHDI","A","2008",-0.243045051999124,
"FIN","HHSAV","TOT","PC_HHDI","A","2009",3.38123071927261,
"FIN","HHSAV","TOT","PC_HHDI","A","2010",3.15384989542293,
"FIN","HHSAV","TOT","PC_HHDI","A","2011",1.3247380843541,
"FIN","HHSAV","TOT","PC_HHDI","A","2012",0.71342772904306,
"FIN","HHSAV","TOT","PC_HHDI","A","2013",1.52477876106195,
"FIN","HHSAV","TOT","PC_HHDI","A","2014",-0.141000220312844,
"FIN","HHSAV","TOT","PC_HHDI","A","2015",-0.492422928876097,
"FIN","HHSAV","TOT","PC_HHDI","A","2016",-1.49247366850028,
"FIN","HHSAV","TOT","PC_HHDI","A","2017",-2.10195618481129,
"FRA","HHSAV","TOT","PC_HHDI","A","1978",15.5060944853926,
"FRA","HHSAV","TOT","PC_HHDI","A","1979",13.071358404743,
"FRA","HHSAV","TOT","PC_HHDI","A","1980",12.0177357435261,
"FRA","HHSAV","TOT","PC_HHDI","A","1981",11.6593006214121,
"FRA","HHSAV","TOT","PC_HHDI","A","1982",10.8665326797531,
"FRA","HHSAV","TOT","PC_HHDI","A","1983",10.0787745344496,
"FRA","HHSAV","TOT","PC_HHDI","A","1984",8.68181241470596,
"FRA","HHSAV","TOT","PC_HHDI","A","1985",7.87249025410678,
"FRA","HHSAV","TOT","PC_HHDI","A","1986",7.117508015165,
"FRA","HHSAV","TOT","PC_HHDI","A","1987",5.54930618782392,
"FRA","HHSAV","TOT","PC_HHDI","A","1988",5.51350431892751,
"FRA","HHSAV","TOT","PC_HHDI","A","1989",5.82500631213317,
"FRA","HHSAV","TOT","PC_HHDI","A","1990",7.11988598613664,
"FRA","HHSAV","TOT","PC_HHDI","A","1991",7.46802105515115,
"FRA","HHSAV","TOT","PC_HHDI","A","1992",8.76266953583333,
"FRA","HHSAV","TOT","PC_HHDI","A","1993",9.41147127103885,
"FRA","HHSAV","TOT","PC_HHDI","A","1994",8.494704407936,
"FRA","HHSAV","TOT","PC_HHDI","A","1995",9.08851594950257,
"FRA","HHSAV","TOT","PC_HHDI","A","1996",8.44368914987796,
"FRA","HHSAV","TOT","PC_HHDI","A","1997",9.45549618147083,
"FRA","HHSAV","TOT","PC_HHDI","A","1998",8.95153859794407,
"FRA","HHSAV","TOT","PC_HHDI","A","1999",8.69505764622924,
"FRA","HHSAV","TOT","PC_HHDI","A","2000",8.6736505599348,
"FRA","HHSAV","TOT","PC_HHDI","A","2001",9.37001843232093,
"FRA","HHSAV","TOT","PC_HHDI","A","2002",10.3907599536019,
"FRA","HHSAV","TOT","PC_HHDI","A","2003",9.59863617276672,
"FRA","HHSAV","TOT","PC_HHDI","A","2004",9.64863020492622,
"FRA","HHSAV","TOT","PC_HHDI","A","2005",8.50169493307821,
"FRA","HHSAV","TOT","PC_HHDI","A","2006",9.04614601637702,
"FRA","HHSAV","TOT","PC_HHDI","A","2007",9.43213780993877,
"FRA","HHSAV","TOT","PC_HHDI","A","2008",9.25101540346509,
"FRA","HHSAV","TOT","PC_HHDI","A","2009",10.5942376405294,
"FRA","HHSAV","TOT","PC_HHDI","A","2010",10.4530429981111,
"FRA","HHSAV","TOT","PC_HHDI","A","2011",9.94330539897946,
"FRA","HHSAV","TOT","PC_HHDI","A","2012",9.99722669117957,
"FRA","HHSAV","TOT","PC_HHDI","A","2013",8.52156823154013,
"FRA","HHSAV","TOT","PC_HHDI","A","2014",8.8561975874599,
"FRA","HHSAV","TOT","PC_HHDI","A","2015",8.40289798284397,
"FRA","HHSAV","TOT","PC_HHDI","A","2016",8.18404772613481,"E"
"FRA","HHSAV","TOT","PC_HHDI","A","2017",8.47305236304712,"E"
"DEU","HHSAV","TOT","PC_HHDI","A","1995",10.9533743956553,
"DEU","HHSAV","TOT","PC_HHDI","A","1996",10.5027673586081,
"DEU","HHSAV","TOT","PC_HHDI","A","1997",10.1178403944046,
"DEU","HHSAV","TOT","PC_HHDI","A","1998",9.96052651303856,
"DEU","HHSAV","TOT","PC_HHDI","A","1999",9.48185861810987,
"DEU","HHSAV","TOT","PC_HHDI","A","2000",9.00228279238026,
"DEU","HHSAV","TOT","PC_HHDI","A","2001",9.62344396690678,
"DEU","HHSAV","TOT","PC_HHDI","A","2002",9.62534037408424,
"DEU","HHSAV","TOT","PC_HHDI","A","2003",10.1183454789782,
"DEU","HHSAV","TOT","PC_HHDI","A","2004",10.1060266663723,
"DEU","HHSAV","TOT","PC_HHDI","A","2005",10.0988570102267,
"DEU","HHSAV","TOT","PC_HHDI","A","2006",10.0788405315154,
"DEU","HHSAV","TOT","PC_HHDI","A","2007",10.244179384613,
"DEU","HHSAV","TOT","PC_HHDI","A","2008",10.4816196959721,
"DEU","HHSAV","TOT","PC_HHDI","A","2009",9.9520777971081,
"DEU","HHSAV","TOT","PC_HHDI","A","2010",9.96559295349664,
"DEU","HHSAV","TOT","PC_HHDI","A","2011",9.56399377876896,
"DEU","HHSAV","TOT","PC_HHDI","A","2012",9.29373708064626,
"DEU","HHSAV","TOT","PC_HHDI","A","2013",8.94992799269969,
"DEU","HHSAV","TOT","PC_HHDI","A","2014",9.49270499426006,
"DEU","HHSAV","TOT","PC_HHDI","A","2015",9.68062606572893,
"DEU","HHSAV","TOT","PC_HHDI","A","2016",9.79338124414866,
"DEU","HHSAV","TOT","PC_HHDI","A","2017",9.87619120955507,
"GRC","HHSAV","TOT","PC_HHDI","A","1995",9.25048378906875,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","1996",6.54388778136289,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","1997",3.20642813137821,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","1998",2.73423973329158,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","1999",1.43706188165083,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","2000",-1.42666998388562,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","2001",-1.79995890967667,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","2002",-2.01103057120173,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","2003",0.930544036487661,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","2004",1.15478206613015,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","2005",-2.86199733941397,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","2006",-0.053997808854383,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","2007",-1.22884233992191,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","2008",-3.84109743538045,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","2009",-1.1252249780706,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","2010",-6.90053518319165,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","2011",-8.86342819299731,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","2012",-10.9164374621667,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","2013",-16.3934772485513,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","2014",-13.8078263751775,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","2015",-15.6096712555656,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","2016",-16.9508227285221,"E"
"HUN","HHSAV","TOT","PC_HHDI","A","1995",14.8581766918309,
"HUN","HHSAV","TOT","PC_HHDI","A","1996",14.0486250451708,
"HUN","HHSAV","TOT","PC_HHDI","A","1997",13.0295438242604,
"HUN","HHSAV","TOT","PC_HHDI","A","1998",12.2418390627401,
"HUN","HHSAV","TOT","PC_HHDI","A","1999",8.47888770013816,
"HUN","HHSAV","TOT","PC_HHDI","A","2000",6.46690866988438,
"HUN","HHSAV","TOT","PC_HHDI","A","2001",7.29793058346026,
"HUN","HHSAV","TOT","PC_HHDI","A","2002",4.40291334092068,
"HUN","HHSAV","TOT","PC_HHDI","A","2003",3.21097309517772,
"HUN","HHSAV","TOT","PC_HHDI","A","2004",6.70703750461632,
"HUN","HHSAV","TOT","PC_HHDI","A","2005",7.98651919711019,
"HUN","HHSAV","TOT","PC_HHDI","A","2006",8.55881585201764,
"HUN","HHSAV","TOT","PC_HHDI","A","2007",4.36920077713704,
"HUN","HHSAV","TOT","PC_HHDI","A","2008",3.66013710273559,
"HUN","HHSAV","TOT","PC_HHDI","A","2009",5.54683822323357,
"HUN","HHSAV","TOT","PC_HHDI","A","2010",6.11407220350093,
"HUN","HHSAV","TOT","PC_HHDI","A","2011",6.99486638725505,
"HUN","HHSAV","TOT","PC_HHDI","A","2012",5.24002948589007,
"HUN","HHSAV","TOT","PC_HHDI","A","2013",7.10361627719157,
"HUN","HHSAV","TOT","PC_HHDI","A","2014",8.0423889657402,
"HUN","HHSAV","TOT","PC_HHDI","A","2015",6.21261978620268,
"HUN","HHSAV","TOT","PC_HHDI","A","2016",8.05319870874373,
"HUN","HHSAV","TOT","PC_HHDI","A","2017",7.34599277800709,
"IRL","HHSAV","TOT","PC_HHDI","A","1995",3.37031827149321,
"IRL","HHSAV","TOT","PC_HHDI","A","1996",2.57313545541545,
"IRL","HHSAV","TOT","PC_HHDI","A","1997",1.91503548936759,
"IRL","HHSAV","TOT","PC_HHDI","A","1998",1.85441485689366,
"IRL","HHSAV","TOT","PC_HHDI","A","1999",-0.076362148003782,
"IRL","HHSAV","TOT","PC_HHDI","A","2000",-4.08699302214346,
"IRL","HHSAV","TOT","PC_HHDI","A","2001",0.977498585270938,
"IRL","HHSAV","TOT","PC_HHDI","A","2002",-0.801967101684844,
"IRL","HHSAV","TOT","PC_HHDI","A","2003",-0.073406627326853,
"IRL","HHSAV","TOT","PC_HHDI","A","2004",0.744995797296421,
"IRL","HHSAV","TOT","PC_HHDI","A","2005",1.37444824253511,
"IRL","HHSAV","TOT","PC_HHDI","A","2006",-0.956792106938064,
"IRL","HHSAV","TOT","PC_HHDI","A","2007",-1.46776414613768,
"IRL","HHSAV","TOT","PC_HHDI","A","2008",3.89661177253696,
"IRL","HHSAV","TOT","PC_HHDI","A","2009",8.26152888157854,
"IRL","HHSAV","TOT","PC_HHDI","A","2010",6.24991703591295,
"IRL","HHSAV","TOT","PC_HHDI","A","2011",3.68350158480332,
"IRL","HHSAV","TOT","PC_HHDI","A","2012",6.6148190508209,
"IRL","HHSAV","TOT","PC_HHDI","A","2013",4.8693264036226,
"IRL","HHSAV","TOT","PC_HHDI","A","2014",2.67467876180211,
"IRL","HHSAV","TOT","PC_HHDI","A","2015",2.16003628994927,
"IRL","HHSAV","TOT","PC_HHDI","A","2016",1.9311362976551,
"ITA","HHSAV","TOT","PC_HHDI","A","1995",15.991760417493,
"ITA","HHSAV","TOT","PC_HHDI","A","1996",16.4682211595096,
"ITA","HHSAV","TOT","PC_HHDI","A","1997",13.6702104672634,
"ITA","HHSAV","TOT","PC_HHDI","A","1998",9.95738547287833,
"ITA","HHSAV","TOT","PC_HHDI","A","1999",8.75779705987957,
"ITA","HHSAV","TOT","PC_HHDI","A","2000",7.42307637271896,
"ITA","HHSAV","TOT","PC_HHDI","A","2001",8.92124655973991,
"ITA","HHSAV","TOT","PC_HHDI","A","2002",9.62673501465611,
"ITA","HHSAV","TOT","PC_HHDI","A","2003",9.1362626377531,
"ITA","HHSAV","TOT","PC_HHDI","A","2004",9.60145736944055,
"ITA","HHSAV","TOT","PC_HHDI","A","2005",9.09165584096882,
"ITA","HHSAV","TOT","PC_HHDI","A","2006",8.52448289037209,
"ITA","HHSAV","TOT","PC_HHDI","A","2007",8.0914909654161,
"ITA","HHSAV","TOT","PC_HHDI","A","2008",7.82629088043995,
"ITA","HHSAV","TOT","PC_HHDI","A","2009",7.05331273785102,
"ITA","HHSAV","TOT","PC_HHDI","A","2010",4.19539822108132,
"ITA","HHSAV","TOT","PC_HHDI","A","2011",3.70750522287518,
"ITA","HHSAV","TOT","PC_HHDI","A","2012",1.97523272281726,
"ITA","HHSAV","TOT","PC_HHDI","A","2013",3.60657745039529,
"ITA","HHSAV","TOT","PC_HHDI","A","2014",3.93348501394043,
"ITA","HHSAV","TOT","PC_HHDI","A","2015",3.24876156729215,
"ITA","HHSAV","TOT","PC_HHDI","A","2016",3.21939840730083,
"ITA","HHSAV","TOT","PC_HHDI","A","2017",2.29922188694698,
"JPN","HHSAV","TOT","PC_HHDI","A","1994",13.2830814764277,
"JPN","HHSAV","TOT","PC_HHDI","A","1995",12.3089790787752,
"JPN","HHSAV","TOT","PC_HHDI","A","1996",11.0000867725292,
"JPN","HHSAV","TOT","PC_HHDI","A","1997",10.9049768384011,
"JPN","HHSAV","TOT","PC_HHDI","A","1998",12.0969529867502,
"JPN","HHSAV","TOT","PC_HHDI","A","1999",10.5349364526179,
"JPN","HHSAV","TOT","PC_HHDI","A","2000",8.85163157559952,
"JPN","HHSAV","TOT","PC_HHDI","A","2001",5.56350881046326,
"JPN","HHSAV","TOT","PC_HHDI","A","2002",4.90586540456714,
"JPN","HHSAV","TOT","PC_HHDI","A","2003",4.39627173889521,
"JPN","HHSAV","TOT","PC_HHDI","A","2004",3.55731765579768,
"JPN","HHSAV","TOT","PC_HHDI","A","2005",3.44752329004845,
"JPN","HHSAV","TOT","PC_HHDI","A","2006",2.51302833455836,
"JPN","HHSAV","TOT","PC_HHDI","A","2007",2.53681030171558,
"JPN","HHSAV","TOT","PC_HHDI","A","2008",2.51953228279837,
"JPN","HHSAV","TOT","PC_HHDI","A","2009",3.99868025043053,
"JPN","HHSAV","TOT","PC_HHDI","A","2010",3.70601051595355,
"JPN","HHSAV","TOT","PC_HHDI","A","2011",3.97369476860816,
"JPN","HHSAV","TOT","PC_HHDI","A","2012",2.70594072018075,
"JPN","HHSAV","TOT","PC_HHDI","A","2013",0.302480806364564,
"JPN","HHSAV","TOT","PC_HHDI","A","2014",-0.347138274460942,
"JPN","HHSAV","TOT","PC_HHDI","A","2015",0.815379529172819,
"JPN","HHSAV","TOT","PC_HHDI","A","2016",2.56036061856534,
"KOR","HHSAV","TOT","PC_HHDI","A","2005",6.71858529760418,
"KOR","HHSAV","TOT","PC_HHDI","A","2006",5.46954803598449,
"KOR","HHSAV","TOT","PC_HHDI","A","2007",3.54969071000345,
"KOR","HHSAV","TOT","PC_HHDI","A","2008",3.75719531448799,
"KOR","HHSAV","TOT","PC_HHDI","A","2009",4.83283828644186,
"KOR","HHSAV","TOT","PC_HHDI","A","2010",4.6627911642858,
"KOR","HHSAV","TOT","PC_HHDI","A","2011",3.86203067649061,
"KOR","HHSAV","TOT","PC_HHDI","A","2012",3.89502654378801,
"KOR","HHSAV","TOT","PC_HHDI","A","2013",5.59592539665471,
"KOR","HHSAV","TOT","PC_HHDI","A","2014",7.18013463209897,
"LUX","HHSAV","TOT","PC_HHDI","A","1995",11.4152967345381,
"LUX","HHSAV","TOT","PC_HHDI","A","1996",9.82407923564567,
"LUX","HHSAV","TOT","PC_HHDI","A","1997",9.9600059618442,
"LUX","HHSAV","TOT","PC_HHDI","A","1998",10.3323931593416,
"LUX","HHSAV","TOT","PC_HHDI","A","1999",8.15549037456593,
"LUX","HHSAV","TOT","PC_HHDI","A","2000",9.32416671781966,
"LUX","HHSAV","TOT","PC_HHDI","A","2001",10.7856955393334,
"LUX","HHSAV","TOT","PC_HHDI","A","2002",11.7148963415184,
"LUX","HHSAV","TOT","PC_HHDI","A","2003",10.8946177258656,
"LUX","HHSAV","TOT","PC_HHDI","A","2004",11.5335305306731,
"LUX","HHSAV","TOT","PC_HHDI","A","2005",10.6867852813002,
"LUX","HHSAV","TOT","PC_HHDI","A","2006",9.61901080087417,
"LUX","HHSAV","TOT","PC_HHDI","A","2007",11.2494626524955,
"LUX","HHSAV","TOT","PC_HHDI","A","2008",11.5553013290397,
"LUX","HHSAV","TOT","PC_HHDI","A","2009",12.3558981463067,
"LUX","HHSAV","TOT","PC_HHDI","A","2010",15.2982405481142,
"LUX","HHSAV","TOT","PC_HHDI","A","2011",13.0540953898749,
"LUX","HHSAV","TOT","PC_HHDI","A","2012",14.448369202384,
"LUX","HHSAV","TOT","PC_HHDI","A","2013",14.5799882056881,
"LUX","HHSAV","TOT","PC_HHDI","A","2014",14.603623977126,
"LUX","HHSAV","TOT","PC_HHDI","A","2015",14.6292090451269,
"LUX","HHSAV","TOT","PC_HHDI","A","2016",14.9791075958812,
"MEX","HHSAV","TOT","PC_HHDI","A","2003",5.10430071252751,
"MEX","HHSAV","TOT","PC_HHDI","A","2004",5.84601226307027,
"MEX","HHSAV","TOT","PC_HHDI","A","2005",5.98181302026398,
"MEX","HHSAV","TOT","PC_HHDI","A","2006",7.75094959625711,
