"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","HHWEALTH","TOT","PC_NDI","A","2005",533.2919,
"NLD","HHWEALTH","TOT","PC_NDI","A","2006",517.0615,
"NLD","HHWEALTH","TOT","PC_NDI","A","2007",493.9459,
"NLD","HHWEALTH","TOT","PC_NDI","A","2008",522.992,
"NLD","HHWEALTH","TOT","PC_NDI","A","2009",537.3998,
"NLD","HHWEALTH","TOT","PC_NDI","A","2010",567.012,
"NLD","HHWEALTH","TOT","PC_NDI","A","2011",589.7744,
"NLD","HHWEALTH","TOT","PC_NDI","A","2012",615.3892,
"NLD","HHWEALTH","TOT","PC_NDI","A","2013",602.2495,
"NLD","HHWEALTH","TOT","PC_NDI","A","2014",662.8,
"NLD","HHWEALTH","TOT","PC_NDI","A","2015",676.9713,
"NLD","HHWEALTH","TOT","PC_NDI","A","2016",709.577,
"GBR","HHWEALTH","TOT","PC_NDI","A","1995",362.3606,
"GBR","HHWEALTH","TOT","PC_NDI","A","1996",366.8436,
"GBR","HHWEALTH","TOT","PC_NDI","A","1997",388.394,
"GBR","HHWEALTH","TOT","PC_NDI","A","1998",438.8154,
"GBR","HHWEALTH","TOT","PC_NDI","A","1999",455.1089,
"GBR","HHWEALTH","TOT","PC_NDI","A","2000",440.4414,
"GBR","HHWEALTH","TOT","PC_NDI","A","2001",412.3003,
"GBR","HHWEALTH","TOT","PC_NDI","A","2002",394.2387,
"GBR","HHWEALTH","TOT","PC_NDI","A","2003",400.426,
"GBR","HHWEALTH","TOT","PC_NDI","A","2004",405.3283,
"GBR","HHWEALTH","TOT","PC_NDI","A","2005",428.0253,
"GBR","HHWEALTH","TOT","PC_NDI","A","2006",420.0641,
"GBR","HHWEALTH","TOT","PC_NDI","A","2007",420.0222,
"GBR","HHWEALTH","TOT","PC_NDI","A","2008",398.0633,
"GBR","HHWEALTH","TOT","PC_NDI","A","2009",408.0971,
"GBR","HHWEALTH","TOT","PC_NDI","A","2010",423.0964,
"GBR","HHWEALTH","TOT","PC_NDI","A","2011",456.8692,
"GBR","HHWEALTH","TOT","PC_NDI","A","2012",448.6577,
"GBR","HHWEALTH","TOT","PC_NDI","A","2013",444.2832,
"GBR","HHWEALTH","TOT","PC_NDI","A","2014",480.8567,
"GBR","HHWEALTH","TOT","PC_NDI","A","2015",459.3224,
"GBR","HHWEALTH","TOT","PC_NDI","A","2016",495.6792,
"GBR","HHWEALTH","TOT","PC_NDI","A","2017",500.5295,
"JPN","HHWEALTH","TOT","PC_NDI","A","1995",413.5606,
"JPN","HHWEALTH","TOT","PC_NDI","A","1996",424.3207,
"JPN","HHWEALTH","TOT","PC_NDI","A","1997",425.9466,
"JPN","HHWEALTH","TOT","PC_NDI","A","1998",434.4092,
"JPN","HHWEALTH","TOT","PC_NDI","A","1999",459.6599,
"JPN","HHWEALTH","TOT","PC_NDI","A","2000",472.4739,
"JPN","HHWEALTH","TOT","PC_NDI","A","2001",486.6959,
"JPN","HHWEALTH","TOT","PC_NDI","A","2002",490.9095,
"JPN","HHWEALTH","TOT","PC_NDI","A","2003",511.2722,
"JPN","HHWEALTH","TOT","PC_NDI","A","2004",517.6363,
"JPN","HHWEALTH","TOT","PC_NDI","A","2005",550.5843,
"JPN","HHWEALTH","TOT","PC_NDI","A","2006",564.7803,
"JPN","HHWEALTH","TOT","PC_NDI","A","2007",525.852,
"JPN","HHWEALTH","TOT","PC_NDI","A","2008",508.5616,
"JPN","HHWEALTH","TOT","PC_NDI","A","2009",529.3013,
"JPN","HHWEALTH","TOT","PC_NDI","A","2010",527.0036,
"JPN","HHWEALTH","TOT","PC_NDI","A","2011",540.263,
"JPN","HHWEALTH","TOT","PC_NDI","A","2012",560.9572,
"JPN","HHWEALTH","TOT","PC_NDI","A","2013",581.7238,
"JPN","HHWEALTH","TOT","PC_NDI","A","2014",610.2437,
"JPN","HHWEALTH","TOT","PC_NDI","A","2015",595.6404,
"JPN","HHWEALTH","TOT","PC_NDI","A","2016",601.5709,
"CAN","HHWEALTH","TOT","PC_NDI","A","1995",402.3358,
"CAN","HHWEALTH","TOT","PC_NDI","A","1996",440.5927,
"CAN","HHWEALTH","TOT","PC_NDI","A","1997",455.4157,
"CAN","HHWEALTH","TOT","PC_NDI","A","1998",448.9302,
"CAN","HHWEALTH","TOT","PC_NDI","A","1999",457.7127,
"CAN","HHWEALTH","TOT","PC_NDI","A","2000",448.9211,
"CAN","HHWEALTH","TOT","PC_NDI","A","2001",418.6996,
"CAN","HHWEALTH","TOT","PC_NDI","A","2002",401.3596,
"CAN","HHWEALTH","TOT","PC_NDI","A","2003",420.844,
"CAN","HHWEALTH","TOT","PC_NDI","A","2004",428.7999,
"CAN","HHWEALTH","TOT","PC_NDI","A","2005",461.6351,
"CAN","HHWEALTH","TOT","PC_NDI","A","2006",476.6028,
"CAN","HHWEALTH","TOT","PC_NDI","A","2007",474.7163,
"CAN","HHWEALTH","TOT","PC_NDI","A","2008",419.5439,
"CAN","HHWEALTH","TOT","PC_NDI","A","2009",447.6074,
"CAN","HHWEALTH","TOT","PC_NDI","A","2010",467.2831,
"CAN","HHWEALTH","TOT","PC_NDI","A","2011",467.8016,
"CAN","HHWEALTH","TOT","PC_NDI","A","2012",490.2196,
"CAN","HHWEALTH","TOT","PC_NDI","A","2013",504.3554,
"CAN","HHWEALTH","TOT","PC_NDI","A","2014",540.3489,
"CAN","HHWEALTH","TOT","PC_NDI","A","2015",535.6811,
"CAN","HHWEALTH","TOT","PC_NDI","A","2016",565.3221,
"CAN","HHWEALTH","TOT","PC_NDI","A","2017",571.6849,
"LUX","HHWEALTH","TOT","PC_NDI","A","1999",317.8179,
"LUX","HHWEALTH","TOT","PC_NDI","A","2000",340.2247,
"LUX","HHWEALTH","TOT","PC_NDI","A","2001",336.5643,
"LUX","HHWEALTH","TOT","PC_NDI","A","2002",328.3064,
"LUX","HHWEALTH","TOT","PC_NDI","A","2003",345.5923,
"LUX","HHWEALTH","TOT","PC_NDI","A","2004",359.958,
"LUX","HHWEALTH","TOT","PC_NDI","A","2005",368.7592,
"LUX","HHWEALTH","TOT","PC_NDI","A","2006",383.5236,
"LUX","HHWEALTH","TOT","PC_NDI","A","2007",398.9062,
"LUX","HHWEALTH","TOT","PC_NDI","A","2008",402.4098,
"LUX","HHWEALTH","TOT","PC_NDI","A","2009",428.3972,
"LUX","HHWEALTH","TOT","PC_NDI","A","2010",429.3509,
"LUX","HHWEALTH","TOT","PC_NDI","A","2011",413.6656,
"LUX","HHWEALTH","TOT","PC_NDI","A","2012",404.7891,
"LUX","HHWEALTH","TOT","PC_NDI","A","2013",418.9012,
"LUX","HHWEALTH","TOT","PC_NDI","A","2014",440.0547,
"LUX","HHWEALTH","TOT","PC_NDI","A","2015",461.9065,
"LUX","HHWEALTH","TOT","PC_NDI","A","2016",452.0211,
"FRA","HHWEALTH","TOT","PC_NDI","A","1995",373.2367,
"FRA","HHWEALTH","TOT","PC_NDI","A","1996",407.1645,
"FRA","HHWEALTH","TOT","PC_NDI","A","1997",418.7477,
"FRA","HHWEALTH","TOT","PC_NDI","A","1998",424.8509,
"FRA","HHWEALTH","TOT","PC_NDI","A","1999",450.6072,
"FRA","HHWEALTH","TOT","PC_NDI","A","2000",440.5598,
"FRA","HHWEALTH","TOT","PC_NDI","A","2001",416.3371,
"FRA","HHWEALTH","TOT","PC_NDI","A","2002",405.8031,
"FRA","HHWEALTH","TOT","PC_NDI","A","2003",422.5615,
"FRA","HHWEALTH","TOT","PC_NDI","A","2004",430.994,
"FRA","HHWEALTH","TOT","PC_NDI","A","2005",448.2076,
"FRA","HHWEALTH","TOT","PC_NDI","A","2006",468.4603,
"FRA","HHWEALTH","TOT","PC_NDI","A","2007",470.6964,
"FRA","HHWEALTH","TOT","PC_NDI","A","2008",440.7222,
"FRA","HHWEALTH","TOT","PC_NDI","A","2009",460.4984,
"FRA","HHWEALTH","TOT","PC_NDI","A","2010",471.1738,
"FRA","HHWEALTH","TOT","PC_NDI","A","2011",473.5964,
"FRA","HHWEALTH","TOT","PC_NDI","A","2012",491.8781,
"FRA","HHWEALTH","TOT","PC_NDI","A","2013",510.5641,
"FRA","HHWEALTH","TOT","PC_NDI","A","2014",519.5062,
"FRA","HHWEALTH","TOT","PC_NDI","A","2015",533.0087,
"FRA","HHWEALTH","TOT","PC_NDI","A","2016",549.2013,
"FRA","HHWEALTH","TOT","PC_NDI","A","2017",553.6246,
"FIN","HHWEALTH","TOT","PC_NDI","A","1995",258.5145,
"FIN","HHWEALTH","TOT","PC_NDI","A","1996",273.8517,
"FIN","HHWEALTH","TOT","PC_NDI","A","1997",283.2797,
"FIN","HHWEALTH","TOT","PC_NDI","A","1998",308.0542,
"FIN","HHWEALTH","TOT","PC_NDI","A","1999",338.9322,
"FIN","HHWEALTH","TOT","PC_NDI","A","2000",354.9024,
"FIN","HHWEALTH","TOT","PC_NDI","A","2001",342.5702,
"FIN","HHWEALTH","TOT","PC_NDI","A","2002",316.0122,
"FIN","HHWEALTH","TOT","PC_NDI","A","2003",319.1482,
"FIN","HHWEALTH","TOT","PC_NDI","A","2004",318.8016,
"FIN","HHWEALTH","TOT","PC_NDI","A","2005",341.178,
"FIN","HHWEALTH","TOT","PC_NDI","A","2006",348.7632,
"FIN","HHWEALTH","TOT","PC_NDI","A","2007",345.8434,
"FIN","HHWEALTH","TOT","PC_NDI","A","2008",311.0416,
"FIN","HHWEALTH","TOT","PC_NDI","A","2009",319.5547,
"FIN","HHWEALTH","TOT","PC_NDI","A","2010",318.4431,
"FIN","HHWEALTH","TOT","PC_NDI","A","2011",299.4359,
"FIN","HHWEALTH","TOT","PC_NDI","A","2012",317.4305,
"FIN","HHWEALTH","TOT","PC_NDI","A","2013",332.7573,
"FIN","HHWEALTH","TOT","PC_NDI","A","2014",347.1136,
"FIN","HHWEALTH","TOT","PC_NDI","A","2015",351.8256,
"FIN","HHWEALTH","TOT","PC_NDI","A","2016",355.9453,
"ITA","HHWEALTH","TOT","PC_NDI","A","1995",394.7155,
"ITA","HHWEALTH","TOT","PC_NDI","A","1996",402.7945,
"ITA","HHWEALTH","TOT","PC_NDI","A","1997",436.7154,
"ITA","HHWEALTH","TOT","PC_NDI","A","1998",478.807,
"ITA","HHWEALTH","TOT","PC_NDI","A","1999",496.0554,
"ITA","HHWEALTH","TOT","PC_NDI","A","2000",507.4774,
"ITA","HHWEALTH","TOT","PC_NDI","A","2001",483.2689,
"ITA","HHWEALTH","TOT","PC_NDI","A","2002",481.591,
"ITA","HHWEALTH","TOT","PC_NDI","A","2003",478.8978,
"ITA","HHWEALTH","TOT","PC_NDI","A","2004",490.3501,
"ITA","HHWEALTH","TOT","PC_NDI","A","2005",524.7567,
"ITA","HHWEALTH","TOT","PC_NDI","A","2006",538.5784,
"ITA","HHWEALTH","TOT","PC_NDI","A","2007",503.3064,
"ITA","HHWEALTH","TOT","PC_NDI","A","2008",485.0699,
"ITA","HHWEALTH","TOT","PC_NDI","A","2009",499.5433,
"ITA","HHWEALTH","TOT","PC_NDI","A","2010",497.738,
"ITA","HHWEALTH","TOT","PC_NDI","A","2011",487.8841,
"ITA","HHWEALTH","TOT","PC_NDI","A","2012",528.1017,
"ITA","HHWEALTH","TOT","PC_NDI","A","2013",548.8225,
"ITA","HHWEALTH","TOT","PC_NDI","A","2014",556.0116,
"ITA","HHWEALTH","TOT","PC_NDI","A","2015",560.3528,
"ITA","HHWEALTH","TOT","PC_NDI","A","2016",560.3201,
"POL","HHWEALTH","TOT","PC_NDI","A","1995",108.3772,
"POL","HHWEALTH","TOT","PC_NDI","A","1996",106.9504,
"POL","HHWEALTH","TOT","PC_NDI","A","1997",109.6252,
"POL","HHWEALTH","TOT","PC_NDI","A","1998",119.4439,
"POL","HHWEALTH","TOT","PC_NDI","A","1999",122.9719,
"POL","HHWEALTH","TOT","PC_NDI","A","2000",119.7849,
"POL","HHWEALTH","TOT","PC_NDI","A","2001",112.8753,
"POL","HHWEALTH","TOT","PC_NDI","A","2002",114.7132,
"POL","HHWEALTH","TOT","PC_NDI","A","2003",141.1609,
"POL","HHWEALTH","TOT","PC_NDI","A","2004",151.0366,
"POL","HHWEALTH","TOT","PC_NDI","A","2005",160.5324,
"POL","HHWEALTH","TOT","PC_NDI","A","2006",162.8545,
"POL","HHWEALTH","TOT","PC_NDI","A","2007",167.2029,
"POL","HHWEALTH","TOT","PC_NDI","A","2008",132.3911,
"POL","HHWEALTH","TOT","PC_NDI","A","2009",133.9997,
"POL","HHWEALTH","TOT","PC_NDI","A","2010",137.4605,
"POL","HHWEALTH","TOT","PC_NDI","A","2011",130.0324,
"POL","HHWEALTH","TOT","PC_NDI","A","2012",143.2887,
"POL","HHWEALTH","TOT","PC_NDI","A","2013",154.9317,
"POL","HHWEALTH","TOT","PC_NDI","A","2014",157.7419,
"POL","HHWEALTH","TOT","PC_NDI","A","2015",162.2032,
"BEL","HHWEALTH","TOT","PC_NDI","A","1995",521.3478,
"BEL","HHWEALTH","TOT","PC_NDI","A","1996",554.8011,
"BEL","HHWEALTH","TOT","PC_NDI","A","1997",579.0586,
"BEL","HHWEALTH","TOT","PC_NDI","A","1998",584.5985,
"BEL","HHWEALTH","TOT","PC_NDI","A","1999",618.7064,
"BEL","HHWEALTH","TOT","PC_NDI","A","2000",595.5993,
"BEL","HHWEALTH","TOT","PC_NDI","A","2001",582.2427,
"BEL","HHWEALTH","TOT","PC_NDI","A","2002",556.1738,
"BEL","HHWEALTH","TOT","PC_NDI","A","2003",574.3974,
"BEL","HHWEALTH","TOT","PC_NDI","A","2004",607.4756,
"BEL","HHWEALTH","TOT","PC_NDI","A","2005",633.5843,
"BEL","HHWEALTH","TOT","PC_NDI","A","2006",627.7275,
"BEL","HHWEALTH","TOT","PC_NDI","A","2007",619.3892,
"BEL","HHWEALTH","TOT","PC_NDI","A","2008",570.3643,
"BEL","HHWEALTH","TOT","PC_NDI","A","2009",598.5055,
"BEL","HHWEALTH","TOT","PC_NDI","A","2010",629.0498,
"BEL","HHWEALTH","TOT","PC_NDI","A","2011",631.3912,
"BEL","HHWEALTH","TOT","PC_NDI","A","2012",653.0833,
"BEL","HHWEALTH","TOT","PC_NDI","A","2013",666.175,
"BEL","HHWEALTH","TOT","PC_NDI","A","2014",689.389,
"BEL","HHWEALTH","TOT","PC_NDI","A","2015",708.6127,
"BEL","HHWEALTH","TOT","PC_NDI","A","2016",715.2905,
"DEU","HHWEALTH","TOT","PC_NDI","A","1995",310.7103,
"DEU","HHWEALTH","TOT","PC_NDI","A","1996",319.0233,
"DEU","HHWEALTH","TOT","PC_NDI","A","1997",332.2773,
"DEU","HHWEALTH","TOT","PC_NDI","A","1998",343.5953,
"DEU","HHWEALTH","TOT","PC_NDI","A","1999",353.8086,
"DEU","HHWEALTH","TOT","PC_NDI","A","2000",356.0874,
"DEU","HHWEALTH","TOT","PC_NDI","A","2001",349.9673,
"DEU","HHWEALTH","TOT","PC_NDI","A","2002",346.2012,
"DEU","HHWEALTH","TOT","PC_NDI","A","2003",355.6339,
"DEU","HHWEALTH","TOT","PC_NDI","A","2004",365.6663,
"DEU","HHWEALTH","TOT","PC_NDI","A","2005",379.2853,
"DEU","HHWEALTH","TOT","PC_NDI","A","2006",378.8863,
"DEU","HHWEALTH","TOT","PC_NDI","A","2007",403.1111,
"DEU","HHWEALTH","TOT","PC_NDI","A","2008",390.4313,
"DEU","HHWEALTH","TOT","PC_NDI","A","2009",409.6929,
"DEU","HHWEALTH","TOT","PC_NDI","A","2010",415.8604,
"DEU","HHWEALTH","TOT","PC_NDI","A","2011",413.9554,
"DEU","HHWEALTH","TOT","PC_NDI","A","2012",425.7435,
"DEU","HHWEALTH","TOT","PC_NDI","A","2013",440.0856,
"DEU","HHWEALTH","TOT","PC_NDI","A","2014",449.5825,
"DEU","HHWEALTH","TOT","PC_NDI","A","2015",457.5109,
"SWE","HHWEALTH","TOT","PC_NDI","A","1995",227.1774,
"SWE","HHWEALTH","TOT","PC_NDI","A","1996",268.921,
"SWE","HHWEALTH","TOT","PC_NDI","A","1997",324.56,
"SWE","HHWEALTH","TOT","PC_NDI","A","1998",355.5709,
"SWE","HHWEALTH","TOT","PC_NDI","A","1999",408.7059,
"SWE","HHWEALTH","TOT","PC_NDI","A","2000",393.1889,
"SWE","HHWEALTH","TOT","PC_NDI","A","2001",362.8571,
